Quadrant,ASN,CC,Cone,Percentile,Name
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",22911,US,35,16.291428571428572,"SINAP-TIX, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",24835,EG,35,14.694285714285712,Vodafone Egypt
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",31261,RU,34,39.39393939393939,PJSC MegaFon
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",267469,BR,34,50.975,W8 Telecom Ltda - ME
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",16904,US,33,29.96060606060606,Arvig Enterprises Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1653,EU,31,35.82903225806451,Vetenskapsrådet / SUNET
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",197103,MT,30,13.333333333333334,Ixaris Systems (Malta) Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",45049,BE,30,50.0,Mohamed El Bouddunti
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",40948,US,29,31.896551724137932,Stratus Networks
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",20552,PL,29,45.172413793103445,Horyzont Technologie Internetowe sp.z.o.o.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",19905,US,28,43.75,Arbor Cloud
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7004,CL,27,52.885714285714286,TELEFÓNICA CHILE S.A.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",668,US,27,0.0,DoD High Performance Computing (Defense Research and Engineering Network)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",36103,US,24,53.37083333333334,"Central Utah Telephone, Inc."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",2153,US,24,0.6318181818181818,CENIC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6848,BE,23,24.41304347826087,Telenet BV
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",25248,CZ,23,46.71363636363637,RADIOKOMUNIKACE a.s.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",62214,HU,22,47.56363636363637,Rackforest Zrt.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",32440,US,21,24.247619047619047,Louisiana Board of Regents/Louisiana Optical Network Initiative (LONI)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",766,ES,21,34.7952380952381,Entidad Publica Empresarial Red.es
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",56910,GR,21,52.38095238095238,Digital Realty Hellas Single Member S.A
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",22925,US,20,31.665,"Allied Telecom Group, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4134,CN,50788,59.96295734242475,China Telecom Backbone
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3216,RU,26727,58.153235166738845,Vimpelcom PJSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12389,RU,12968,54.74574976122254,Rostelecom PJSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",22652,CA,3634,53.94403453689168,Videotron Ltee
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52025,GB,1785,57.930311111111116,ParadoxNetworks Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53062,BR,1733,43.986440677966094,GGNET TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9929,CN,1603,40.693061224489796,China Unicom Industrial Internet Backbone
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",57304,RU,1414,47.276343283582094,RETN Russia
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8447,AT,1179,46.10840909090909,A1 Telekom Austria AG
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4766,KR,1142,29.561914460285134,Korea Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9049,RU,951,36.785103785103786,"JSC ""ER-Telecom Holding"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13786,US,894,47.56741016109046,"Seaborn (Seabras USA, LLC)"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",35598,RU,893,47.2147855530474,INETCOM CARRIER LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",61832,BR,738,41.44334277620396,Giga+ Empresas
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12741,PL,720,47.65448179271708,Netia SA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",62255,SI,690,47.4852897473997,BiMajLink d.o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6327,CA,611,41.853869969040254,Shaw Communications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9318,KR,560,13.70287162162162,SK Broadband Co Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",61568,BR,545,45.333273381294966,ALOO TELECOM - FSF TECNOLOGIA SA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28917,LT,543,53.13766990291262,"Fiord Networks, UAB"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37662,MU,502,37.54190064794817,West Indian Ocean Cable Company (WIOCC)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3786,KR,495,4.966735537190082,LG DACOM Corporation
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2497,JP,464,57.903225806451616,Internet Initiative Japan Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",271253,BR,440,44.725341130604285,LINK BRASIL TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",212895,DE,437,43.51089108910892,Johannes Ernst
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11537,US,428,47.62592592592593,Internet2
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28283,BR,424,46.9009324009324,Adyl Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3326,UA,419,55.66237623762377,Datagroup PJSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",50509,RU,377,45.46174142480211,Transroute.Net
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29076,RU,316,50.771760797342196,Citytelecom LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",19551,US,315,50.35760869565217,Incapsula Inc
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13237,DE,297,59.64594594594595,euNetworks GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",22381,BR,292,48.26030769230769,SAMM (Megatelecom)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52965,BR,290,46.89892086330935,1Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264409,BR,288,52.792125984251975,Huge Networks
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7473,SG,284,59.74239482200647,Singapore Telecommunications Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7474,AU,283,52.68664259927798,SingTel Optus Pty Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20940,NL,267,59.99959514170041,Akamai International B.V.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3255,UA,263,50.84621212121212,Ukrainian Academic and Research Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2516,JP,262,49.64865900383141,KDDI Corporation
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12912,PL,260,45.581153846153846,T-Mobile Polska S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",34872,BE,252,52.146428571428565,Servperso Systems
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29226,RU,246,36.42206896551724,MasterTel
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11432,BR,240,36.56976744186046,Telium Telecomunicações Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13536,US,212,32.08396226415094,"FirstLight Networks, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",32097,US,210,59.970229007633584,"WholeSale Internet, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8881,DE,208,57.85245901639345,1&1 Versatel GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",198949,IL,206,50.57692307692308,Radware
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",60171,ES,204,54.47098445595855,AFR-IX TELECOM S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8732,RU,204,22.276020408163266,JSC Comcor
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",35320,UA,203,58.51387559808612,Eurotranstelecom Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262663,BR,202,45.34974093264249,METROFLEX TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8641,RU,197,48.00422535211266,"LLC ""Nauka-Svyaz"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263903,BR,195,46.452284263959385,INFORBARRA TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4657,SG,195,53.84517133956386,StarHub Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",32098,US,191,49.37395833333333,Flō Networks (Transtelco Inc.)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28146,BR,188,35.01978609625668,MHNET TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28598,BR,184,41.62142857142857,MOB
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265269,BR,184,37.80112359550562,MEGA TELE INFORMATICA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",702,US,184,30.72752808988764,Verizon Business - EMEA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20115,US,183,34.30869565217392,Spectrum (Charter)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",201706,RU,182,40.046994535519126,SERVICEPIPE LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20205,US,182,48.18119658119658,"Amplex Electric, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52925,BR,180,50.34366197183099,Ascenty Data Centers e Telecomunicações S/A
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37282,NG,179,25.36327683615819,MainOne Cable Company Nigeria Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1828,US,178,23.710062893081762,PacketFabric / Unitas Global
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15164,US,177,23.43954802259887,Segra (Unite)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20055,US,175,51.09542857142856,Ziply Fiber
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",269194,BR,171,38.54941176470588,ST1 INTERNET
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",269096,BR,171,45.77485380116959,NORTH TECNOLOGIA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37271,ZA,169,57.41133333333334,Workonline Communications(Pty) Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",44324,US,169,33.73863636363637,MoeDove LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11404,US,167,37.44886363636363,Astound (fka. Wave Broadband)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1680,IL,167,56.88862275449102,Cellcom Fixed Line Communication L.P
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21574,BR,164,35.75975609756098,Century Telecom Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1820,US,163,51.38220858895705,WNET TELECOM USA Corp.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21949,CA,161,34.769753086419755,Beanfield Technologies Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15694,PL,153,39.47707006369427,Atman Sp. z o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",55002,US,149,54.746099290780144,"F5, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52573,BR,147,44.875882352941176,Une Telecom Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",40264,US,143,31.12857142857143,Charter Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8551,IL,141,54.24087591240876,Bezeq International Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21497,UA,134,53.16222222222222,Vodafone Ukraine
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12129,US,132,54.3,"123.Net, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28126,BR,129,41.84959349593496,BRISANET SERVICOS DE TELECOMUNICACOES S.A
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",17378,US,129,24.773600000000002,"TierPoint, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29838,US,128,33.816923076923075,"Atlantic Metro Communications II, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4761,ID,127,58.258333333333326,PT Indosat Tbk
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2152,US,123,15.20650406504065,CENIC - CalREN
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12400,IL,122,56.347863247863245,Partner Communications Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",33763,MU,122,34.33693693693694,Paratus Telecommunications Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8151,MX,121,22.770833333333332,Telmex (Uninet)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4455,GB,120,58.75785123966942,IX Reach Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11172,MX,117,41.02982456140351,"Alestra, S. de R.L. de C.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8400,RS,116,59.19137931034483,Telekom Srbija a.d.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262462,BR,115,41.27522935779817,Aranet Play
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2907,JP,113,22.192307692307693,Science Information Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8167,BR,111,38.84375,V.tal
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",268696,BR,111,58.93362831858407,Tuddo Telecom Ltda.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37613,GH,106,25.028971962616822,DOLPHIN TELECOMMUNICATION LIMITED
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12357,ES,105,56.23076923076923,VODAFONE ESPANA S.A.U.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",199599,RU,103,41.695238095238096,"Telecom-Birzha, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8772,UA,102,36.763888888888886,NetAssist LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2711,US,101,28.32058823529412,Spirit Communications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53356,CA,100,54.20388349514563,Free Range Cloud Hosting Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2686,US,99,22.592,"AT&T Enterprises, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29169,FR,99,47.97,GANDI SAS
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15895,UA,98,47.249484536082484,"""Kyivstar"" PJSC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1267,IT,98,55.083673469387755,WIND TRE S.P.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",26615,BR,97,34.92368421052632,TIM S/A
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11351,US,97,15.601041666666667,Charter Communications Inc
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",18734,MX,95,29.496875000000003,"Operbes, S.A. de C.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13767,US,93,14.177419354838706,"DataBank Holdings, Ltd."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2854,RU,93,28.01489361702128,LLC Orange Business Services
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2116,NO,93,58.8989247311828,GLOBALCONNECT AS
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",33132,US,93,15.305376344086023,Zayo Bandwidth
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52873,BR,93,45.07979797979797,Softdados Telecomunicações
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",44600,UA,92,53.449999999999996,"""GIGATRANS UKRAINE"", LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",703,US,92,34.91954022988506,Verizon Business - APAC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",27064,US,89,0.0,Defense Information Systems Agency (DISA)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8529,AE,89,50.82888888888889,Zain Omantel International FZ-LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3758,SG,87,37.02823529411764,SingNet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2519,JP,87,49.06853932584269,ARTERIA Networks Corporation
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12963,UA,87,46.59090909090909,"Scientific Industrial Firm ""Volz"" Ltd"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",59692,AE,87,54.92321428571429,IQWeb FZ-LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",35708,DE,87,19.491525423728813,4b42 UG
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16637,ZA,87,34.5,MTN SA (Bayobab)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",56534,RU,85,52.11279069767442,Comfortel Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",57724,RU,84,47.108771929824556,DDOS-GUARD LTD
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262907,BR,84,39.285714285714285,Brasil TecPar
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28220,BR,83,48.74111111111111,Alares Internet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265038,BR,82,35.79277108433735,TELFO SERVICO DE TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",31898,US,82,34.853012048192774,Oracle Cloud
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",41051,CH,82,6.25,Freetransit Project (Openfactory GmbH)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5056,US,79,23.812987012987016,Aureon Network Services
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",271493,BR,79,48.83720930232558,SPEED NET PEDRA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53115,BR,77,52.18051948051948,ISPX Solucoes em Telecomunicacoes SPE Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11426,US,77,27.07792207792208,Charter Communications Inc
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",209533,CH,77,8.974358974358974,iFog GmbH - BGPTunnel
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4808,CN,77,55.080000000000005,China Unicom Beijing Province Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264997,BR,76,24.074074074074073,Direct Telecom Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263276,BR,75,59.151851851851845,BBG TELECOM LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262355,BR,73,35.656451612903226,VSX Networks
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28260,BR,73,38.75714285714286,ALTA REDE CORPORATE NETWORK TELECOM LTDA - EPP
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8452,EG,73,24.026027397260275,Telecom Egypt
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",62943,US,72,29.50294117647059,"Missouri Network Alliance, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",268314,BR,71,41.35740740740741,SUPORTI TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",33363,US,71,28.594285714285714,"Charter Communications, Inc"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8473,SE,67,51.732835820895524,Bahnhof AB
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8767,DE,67,50.84029850746269,M-net Telekommunikations GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3754,US,67,29.795454545454547,NYSERNet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263966,BR,66,21.518055555555556,WorldWifi
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263432,BR,66,32.665454545454544,CORPORATIVA TELECOMUNICACOES EIRELI ME
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",35000,RU,65,30.5453125,"JSC ""Severen-Telecom"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28198,BR,65,49.15081967213114,SEMPRE TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4847,CN,65,52.6590909090909,China Telecom Beijing Province Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52872,BR,65,56.63731343283582,VOANET Telecomunicações Ltda.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262761,BR,64,49.43559322033898,Sinal Br Telecom Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",196695,RU,64,34.401538461538465,NetOne Rus JSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5400,GB,64,40.62153846153846,British Telecommunications (International) 
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7385,US,64,34.56825396825397,Zayo (fka Allstream)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11967,EE,64,34.699999999999996,Hop179 OU
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",306,US,63,0.0,United States Department of Defense (DoD)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15305,US,63,41.03174603174603,"Syringa Networks, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",14868,BR,62,22.1875,Ligga Telecomunicações S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",36994,ZA,62,34.30714285714286,Vodacom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2687,US,62,25.830645161290324,"AT&T Enterprises, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6789,RU,62,32.479032258064514,CRELCOM LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",266931,BR,62,48.986486486486484,NOVELL INTERNET
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15994,HR,61,33.06065573770492,A1 Hrvatska d.o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9848,KR,61,1.660655737704918,SEJONG NETWORKS
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262740,BR,60,23.214285714285715,VELOO NET LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4515,HK,59,30.61967213114754,PCCW IMS Ltd (PCCW Business Internet Access)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",719,FI,59,51.452542372881354,Elisa Oyj
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",19009,US,59,17.105084745762714,Everstream Solutions LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262847,BR,58,27.272727272727273,DBUG TELECOM LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262191,CO,58,57.15555555555556,LIBERTY NETWORKS DE COLOMBIA S.A.S
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25899,US,58,45.98833333333334,LS Networks
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",600,US,57,1.4614035087719297,OARnet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2860,PT,57,54.22456140350877,"NOS COMUNICACOES, S.A."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",43727,RU,57,45.25555555555555,JSC KVANT-TELEKOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7459,US,57,20.726315789473684,Astound (fka. Grande)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5713,ZA,56,40.08163265306123,Telkom SA Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28173,BR,56,53.715,Dinamica Telecomunicacoes Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5391,HR,56,55.357142857142854,Hrvatski Telekom d.d.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",34309,DE,55,54.65,Link11 GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12695,RU,54,31.262962962962963,LLC Digital Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",54113,US,54,49.62923076923077,"Fastly, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",27552,US,54,47.93541666666667,"TowardEX Technologies International, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3204,EE,53,32.0,xTom OU
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",22677,US,53,25.647169811320754,Charter Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",31042,RS,53,48.148148148148145,Yettel d.o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8437,AT,53,36.75208333333333,Hutchison Drei Austria GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",197068,RU,52,50.034615384615385,High Load Lab (Qrator)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28761,RU,52,46.50192307692308,CrimeaCom South LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",49063,RU,52,31.713461538461537,Data Storage Center JSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5578,SK,52,53.13846153846154,"SWAN, a.s."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",47272,US,52,27.884615384615383,HYEHOST LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6697,BY,51,41.450943396226414,Beltelecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16086,FI,51,58.25294117647059,DNA Oyj
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",46450,US,50,43.84772727272727,"Pilot Fiber, Inc."
