collector,prefix,as_path,total_hops,protected_hops,fraction_protected
rrc00,64.145.224.0/19,"4608 1221 4637",2,2,1.0000
rrc00,64.145.192.0/19,"4608 1221 4637",2,2,1.0000
rrc00,65.163.96.0/19,"4608 1221 4637",2,2,1.0000
rrc00,65.167.0.0/19,"4608 1221 4637",2,2,1.0000
rrc00,85.116.96.0/19,"49673 12389",1,1,1.0000
rrc00,203.57.160.0/19,"4608 7575",1,1,1.0000
rrc00,74.3.64.0/19,"4608 1221 4637",2,2,1.0000
rrc00,77.34.160.0/19,"49673 12389",1,1,1.0000
rrc00,77.41.160.0/19,"49673 3216",1,1,1.0000
rrc00,78.36.0.0/19,"49673 12389",1,1,1.0000
rrc00,78.36.160.0/19,"49673 12389",1,1,1.0000
rrc00,78.153.224.0/19,"204092 34019 30781",2,2,1.0000
rrc00,85.112.32.0/19,"49673 12389",1,1,1.0000
rrc00,79.133.128.0/19,"49673 12389",1,1,1.0000
rrc00,80.82.160.0/19,"49673 20485",1,1,1.0000
rrc00,82.196.128.0/19,"49673 12389",1,1,1.0000
rrc00,85.95.160.0/19,"49673 12389",1,1,1.0000
rrc00,90.151.80.0/20,"49673 12389",1,1,1.0000
rrc00,85.93.32.0/19,"49673 12389",1,1,1.0000
rrc00,85.31.192.0/19,"204092 34019 30781",2,2,1.0000
rrc00,85.174.0.0/19,"49673 12389",1,1,1.0000
rrc00,85.233.128.0/19,"49673 12389",1,1,1.0000
rrc00,178.198.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,87.117.160.0/19,"49673 12389",1,1,1.0000
rrc00,89.20.0.0/19,"49673 12389",1,1,1.0000
rrc00,89.186.224.0/19,"49673 20485",1,1,1.0000
rrc00,90.154.32.0/19,"49673 12389",1,1,1.0000
rrc00,202.7.64.0/19,"4608 1221",1,1,1.0000
rrc00,90.188.32.0/19,"49673 12389",1,1,1.0000
rrc00,90.188.192.0/19,"49673 12389",1,1,1.0000
rrc00,92.125.0.0/19,"49673 12389",1,1,1.0000
rrc00,92.126.0.0/19,"49673 12389",1,1,1.0000
rrc00,92.126.96.0/19,"49673 12389",1,1,1.0000
rrc00,92.126.224.0/19,"49673 12389",1,1,1.0000
rrc00,94.51.0.0/19,"49673 12389",1,1,1.0000
rrc00,94.51.128.0/19,"49673 12389",1,1,1.0000
rrc00,95.32.0.0/19,"49673 12389",1,1,1.0000
rrc00,95.32.192.0/19,"49673 12389",1,1,1.0000
rrc00,95.54.96.0/19,"49673 12389",1,1,1.0000
rrc00,95.81.224.0/19,"49673 12389",1,1,1.0000
rrc00,95.152.96.0/19,"204092 34019 3303",2,2,1.0000
rrc00,95.159.128.0/19,"49673 12389",1,1,1.0000
rrc00,95.190.32.0/19,"49673 12389",1,1,1.0000
rrc00,95.191.160.0/19,"49673 12389",1,1,1.0000
rrc00,203.190.64.0/19,"4608 1221 4637",2,2,1.0000
rrc00,90.188.64.0/20,"49673 12389",1,1,1.0000
rrc00,203.89.64.0/19,"4608 4826",1,1,1.0000
rrc00,203.58.32.0/19,"4608 1221",1,1,1.0000
rrc00,109.203.192.0/19,"49673 12389",1,1,1.0000
rrc00,122.152.128.0/19,"4608 1221 4637",2,2,1.0000
rrc00,203.112.224.0/19,"4608 1221 4637",2,2,1.0000
rrc00,203.129.128.0/19,"4608 4826",1,1,1.0000
rrc00,138.44.128.0/19,"4608 7575",1,1,1.0000
rrc00,208.9.128.0/19,"4608 1221 4637",2,2,1.0000
rrc00,208.30.128.0/19,"4608 1221 4637",2,2,1.0000
rrc00,210.23.128.0/19,"4608 1221",1,1,1.0000
rrc00,212.34.96.0/19,"49673 12389",1,1,1.0000
rrc00,144.2.64.0/19,"204092 34019 3303",2,2,1.0000
rrc00,144.130.160.0/19,"4608 1221",1,1,1.0000
rrc00,144.223.96.0/19,"4608 1221 4637",2,2,1.0000
rrc00,144.230.96.0/19,"4608 1221 4637",2,2,1.0000
rrc00,144.2.96.0/19,"204092 34019 3303",2,2,1.0000
rrc00,212.55.96.0/19,"49673 12389",1,1,1.0000
rrc00,154.8.0.0/19,"4608 1221 4637",2,2,1.0000
rrc00,212.94.96.0/19,"49673 12389",1,1,1.0000
rrc00,212.96.192.0/19,"49673 12389",1,1,1.0000
rrc00,212.120.160.0/19,"49673 12389",1,1,1.0000
rrc00,212.124.0.0/19,"49673 12389",1,1,1.0000
rrc00,31.23.0.0/16,"49673 12389",1,1,1.0000
rrc00,37.20.0.0/16,"49673 12389",1,1,1.0000
rrc00,37.78.0.0/16,"49673 12389",1,1,1.0000
rrc00,58.160.0.0/12,"4608 1221",1,1,1.0000
rrc00,46.158.0.0/16,"49673 12389",1,1,1.0000
rrc00,46.159.0.0/16,"49673 12389",1,1,1.0000
rrc00,62.33.0.0/16,"49673 20485",1,1,1.0000
rrc00,62.202.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,78.85.0.0/16,"49673 12389",1,1,1.0000
rrc00,81.62.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,81.63.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,120.144.0.0/13,"4608 1221",1,1,1.0000
rrc00,83.78.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,83.79.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,83.239.0.0/16,"49673 12389",1,1,1.0000
rrc00,2.62.0.0/17,"49673 12389",1,1,1.0000
rrc00,92.104.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,92.105.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,92.107.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,95.30.0.0/16,"49673 3216",1,1,1.0000
rrc00,95.71.0.0/16,"49673 12389",1,1,1.0000
rrc00,95.106.0.0/16,"49673 12389",1,1,1.0000
rrc00,95.190.0.0/16,"49673 12389",1,1,1.0000
rrc00,101.103.0.0/16,"4608 1221",1,1,1.0000
rrc00,178.192.0.0/13,"204092 34019 3303",2,2,1.0000
rrc00,120.158.0.0/16,"4608 1221",1,1,1.0000
rrc00,123.209.0.0/16,"4608 1221",1,1,1.0000
rrc00,125.255.0.0/16,"4608 1221",1,1,1.0000
rrc00,178.64.0.0/13,"49673 12389",1,1,1.0000
rrc00,129.96.0.0/16,"4608 7575",1,1,1.0000
rrc00,131.170.0.0/16,"4608 7575",1,1,1.0000
rrc00,131.181.0.0/16,"4608 7575",1,1,1.0000
rrc00,137.92.0.0/16,"4608 7575",1,1,1.0000
rrc00,137.111.0.0/16,"4608 7575",1,1,1.0000
rrc00,203.40.0.0/13,"4608 1221",1,1,1.0000
rrc00,138.25.0.0/16,"4608 7575",1,1,1.0000
rrc00,138.130.0.0/16,"4608 1221",1,1,1.0000
rrc00,138.188.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,138.217.0.0/16,"4608 1221",1,1,1.0000
rrc00,138.223.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,139.230.0.0/16,"4608 7575",1,1,1.0000
rrc00,141.132.0.0/16,"4608 7575",1,1,1.0000
rrc00,144.131.0.0/16,"4608 1221",1,1,1.0000
rrc00,144.139.0.0/16,"4608 1221",1,1,1.0000
rrc00,146.4.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,146.101.0.0/16,"4608 1221 4637",2,2,1.0000
rrc00,149.135.0.0/16,"4608 1221",1,1,1.0000
rrc00,150.203.0.0/16,"4608 7575",1,1,1.0000
rrc00,154.32.0.0/16,"4608 1221 4637",2,2,1.0000
rrc00,162.21.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,176.48.0.0/16,"49673 12389",1,1,1.0000
rrc00,176.49.0.0/16,"49673 12389",1,1,1.0000
rrc00,176.127.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,176.209.0.0/16,"49673 12389",1,1,1.0000
rrc00,178.35.0.0/16,"49673 12389",1,1,1.0000
rrc00,178.66.0.0/16,"49673 12389",1,1,1.0000
rrc00,188.60.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,188.61.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,188.63.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,194.186.0.0/16,"49673 3216",1,1,1.0000
rrc00,2.60.0.0/14,"49673 12389",1,1,1.0000
rrc00,195.186.0.0/16,"204092 34019 3303",2,2,1.0000
rrc00,203.35.0.0/16,"4608 1221",1,1,1.0000
rrc00,203.54.0.0/16,"4608 1221",1,1,1.0000
rrc00,2.63.0.0/17,"49673 12389",1,1,1.0000
rrc00,5.136.128.0/17,"49673 12389",1,1,1.0000
rrc00,5.138.128.0/17,"49673 12389",1,1,1.0000
rrc00,31.23.0.0/17,"49673 12389",1,1,1.0000
rrc00,31.180.128.0/17,"49673 12389",1,1,1.0000
rrc00,31.181.0.0/17,"49673 12389",1,1,1.0000
rrc00,37.21.0.0/17,"49673 12389",1,1,1.0000
rrc00,37.21.128.0/17,"49673 12389",1,1,1.0000
rrc00,46.14.0.0/17,"204092 34019 3303",2,2,1.0000
rrc00,46.14.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,46.61.128.0/17,"49673 12389",1,1,1.0000
rrc00,46.159.0.0/17,"49673 12389",1,1,1.0000
rrc00,62.202.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,62.203.0.0/17,"204092 34019 3303",2,2,1.0000
rrc00,78.37.128.0/17,"49673 12389",1,1,1.0000
rrc00,77.40.0.0/17,"49673 12389",1,1,1.0000
rrc00,80.234.0.0/17,"49673 12389",1,1,1.0000
rrc00,80.237.0.0/17,"49673 20485",1,1,1.0000
rrc00,81.211.0.0/17,"49673 3216",1,1,1.0000
rrc00,81.222.0.0/17,"49673 3216",1,1,1.0000
rrc00,87.103.128.0/17,"49673 12389",1,1,1.0000
rrc00,87.226.128.0/17,"49673 12389",1,1,1.0000
rrc00,88.200.128.0/17,"49673 12389",1,1,1.0000
rrc00,88.205.128.0/17,"49673 12389",1,1,1.0000
rrc00,121.208.0.0/12,"4608 1221",1,1,1.0000
rrc00,91.122.128.0/17,"49673 12389",1,1,1.0000
rrc00,90.154.0.0/17,"49673 12389",1,1,1.0000
rrc00,90.189.128.0/17,"49673 12389",1,1,1.0000
rrc00,37.20.0.0/14,"49673 12389",1,1,1.0000
rrc00,92.101.0.0/17,"49673 12389",1,1,1.0000
rrc00,92.125.0.0/17,"49673 12389",1,1,1.0000
rrc00,92.125.128.0/17,"49673 12389",1,1,1.0000
rrc00,94.25.0.0/17,"49673 12389",1,1,1.0000
rrc00,94.28.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.37.128.0/17,"49673 12389",1,1,1.0000
rrc00,124.176.0.0/12,"4608 1221",1,1,1.0000
rrc00,95.53.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.54.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.67.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.68.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.188.0.0/17,"49673 12389",1,1,1.0000
rrc00,95.188.128.0/17,"49673 12389",1,1,1.0000
rrc00,95.191.128.0/17,"49673 12389",1,1,1.0000
rrc00,109.164.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,109.169.128.0/17,"49673 12389",1,1,1.0000
rrc00,109.184.0.0/17,"49673 12389",1,1,1.0000
rrc00,121.79.0.0/17,"4608 4826",1,1,1.0000
rrc00,178.166.128.0/17,"49673 12389",1,1,1.0000
rrc00,146.4.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,178.69.128.0/17,"49673 12389",1,1,1.0000
rrc00,178.45.160.0/19,"49673 12389",1,1,1.0000
rrc00,178.46.96.0/19,"49673 12389",1,1,1.0000
rrc00,178.46.64.0/19,"49673 12389",1,1,1.0000
rrc00,178.47.96.0/19,"49673 12389",1,1,1.0000
rrc00,170.17.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,213.242.0.0/19,"49673 12389",1,1,1.0000
rrc00,176.51.128.0/17,"49673 12389",1,1,1.0000
rrc00,176.127.0.0/17,"204092 34019 3303",2,2,1.0000
rrc00,176.208.0.0/17,"49673 12389",1,1,1.0000
rrc00,176.209.0.0/17,"49673 12389",1,1,1.0000
rrc00,176.210.128.0/17,"49673 12389",1,1,1.0000
rrc00,178.35.0.0/17,"49673 12389",1,1,1.0000
rrc00,178.64.0.0/17,"49673 12389",1,1,1.0000
rrc00,178.64.128.0/17,"49673 12389",1,1,1.0000
rrc00,1.128.0.0/11,"4608 1221",1,1,1.0000
rrc00,188.254.0.0/17,"49673 12389",1,1,1.0000
rrc00,195.218.128.0/17,"49673 3216",1,1,1.0000
rrc00,46.41.64.0/18,"49673 12389",1,1,1.0000
rrc00,193.82.96.0/19,"4608 1221 4637",2,2,1.0000
rrc00,2.60.224.0/20,"49673 12389",1,1,1.0000
rrc00,5.136.16.0/20,"49673 12389",1,1,1.0000
rrc00,83.76.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,85.0.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,203.58.128.0/17,"4608 1221",1,1,1.0000
rrc00,85.4.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,5.140.240.0/20,"49673 12389",1,1,1.0000
rrc00,202.84.128.0/17,"4608 1221 4637",2,2,1.0000
rrc00,85.172.0.0/14,"49673 12389",1,1,1.0000
rrc00,5.142.160.0/20,"49673 12389",1,1,1.0000
rrc00,5.143.192.0/20,"49673 12389",1,1,1.0000
rrc00,213.3.128.0/17,"204092 34019 3303",2,2,1.0000
rrc00,213.33.128.0/17,"49673 3216",1,1,1.0000
rrc00,92.124.0.0/14,"49673 12389",1,1,1.0000
rrc00,92.104.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,2.63.64.0/18,"49673 12389",1,1,1.0000
rrc00,5.136.64.0/18,"49673 12389",1,1,1.0000
rrc00,95.52.0.0/14,"49673 12389",1,1,1.0000
rrc00,95.188.0.0/14,"49673 12389",1,1,1.0000
rrc00,5.142.0.0/18,"49673 12389",1,1,1.0000
rrc00,5.142.64.0/18,"49673 12389",1,1,1.0000
rrc00,5.142.192.0/18,"49673 12389",1,1,1.0000
rrc00,5.143.0.0/18,"49673 12389",1,1,1.0000
rrc00,31.162.192.0/18,"49673 12389",1,1,1.0000
rrc00,31.163.64.0/18,"49673 12389",1,1,1.0000
rrc00,31.180.128.0/18,"49673 12389",1,1,1.0000
rrc00,37.21.128.0/18,"49673 12389",1,1,1.0000
rrc00,46.42.128.0/18,"49673 3216",1,1,1.0000
rrc00,46.48.128.0/18,"49673 12389",1,1,1.0000
rrc00,46.61.0.0/18,"49673 12389",1,1,1.0000
rrc00,120.152.0.0/14,"4608 1221",1,1,1.0000
rrc00,144.132.0.0/14,"4608 1221",1,1,1.0000
rrc00,176.48.0.0/14,"49673 12389",1,1,1.0000
rrc00,46.159.128.0/18,"49673 12389",1,1,1.0000
rrc00,46.159.192.0/18,"49673 12389",1,1,1.0000
rrc00,62.141.64.0/18,"49673 3216",1,1,1.0000
rrc00,77.35.0.0/18,"49673 12389",1,1,1.0000
rrc00,178.44.0.0/14,"49673 12389",1,1,1.0000
rrc00,77.35.128.0/18,"49673 12389",1,1,1.0000
rrc00,178.184.0.0/14,"49673 12389",1,1,1.0000
rrc00,178.192.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,178.196.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,79.126.0.0/18,"49673 12389",1,1,1.0000
rrc00,188.16.0.0/14,"49673 12389",1,1,1.0000
rrc00,203.48.0.0/14,"4608 1221",1,1,1.0000
rrc00,83.173.192.0/18,"204092 34019 3303",2,2,1.0000
rrc00,89.151.128.0/18,"49673 12389",1,1,1.0000
rrc00,188.60.0.0/14,"204092 34019 3303",2,2,1.0000
rrc00,84.253.0.0/18,"204092 34019 3303",2,2,1.0000
rrc00,85.192.128.0/18,"49673 12389",1,1,1.0000
rrc00,89.109.0.0/18,"49673 12389",1,1,1.0000
rrc00,203.36.0.0/14,"4608 1221",1,1,1.0000
rrc00,89.232.192.0/18,"49673 12389",1,1,1.0000
rrc00,89.254.192.0/18,"49673 12389",1,1,1.0000
rrc00,92.50.192.0/18,"49673 12389",1,1,1.0000
rrc00,90.189.0.0/18,"49673 12389",1,1,1.0000
rrc00,90.188.128.0/18,"49673 12389",1,1,1.0000
rrc00,91.122.128.0/18,"49673 12389",1,1,1.0000
rrc00,91.122.192.0/18,"49673 12389",1,1,1.0000
rrc00,92.124.64.0/18,"49673 12389",1,1,1.0000
rrc00,110.144.0.0/13,"4608 1221",1,1,1.0000
rrc00,92.126.0.0/18,"49673 12389",1,1,1.0000
rrc00,92.126.64.0/18,"49673 12389",1,1,1.0000
rrc00,93.120.128.0/18,"49673 12389",1,1,1.0000
rrc00,93.120.192.0/18,"49673 12389",1,1,1.0000
rrc00,93.178.64.0/18,"49673 12389",1,1,1.0000
rrc00,94.28.128.0/18,"49673 12389",1,1,1.0000
rrc00,1.120.0.0/13,"4608 1221",1,1,1.0000
rrc00,94.241.192.0/18,"49673 12389",1,1,1.0000
rrc00,95.37.64.0/18,"49673 12389",1,1,1.0000
rrc00,95.52.0.0/18,"49673 12389",1,1,1.0000
rrc00,95.55.128.0/18,"49673 12389",1,1,1.0000
rrc00,95.55.192.0/18,"49673 12389",1,1,1.0000
rrc00,95.70.64.0/18,"49673 12389",1,1,1.0000
rrc00,95.71.128.0/18,"49673 12389",1,1,1.0000
rrc00,95.106.64.0/18,"49673 12389",1,1,1.0000
rrc00,95.152.0.0/18,"49673 12389",1,1,1.0000
rrc00,95.156.64.0/18,"49673 12389",1,1,1.0000
rrc00,95.188.0.0/18,"49673 12389",1,1,1.0000
rrc00,95.190.0.0/18,"49673 12389",1,1,1.0000
rrc00,95.191.0.0/18,"49673 12389",1,1,1.0000
rrc00,188.17.64.0/19,"49673 12389",1,1,1.0000
rrc00,192.148.128.0/19,"4608 1221",1,1,1.0000
rrc00,138.44.0.0/18,"4608 7575",1,1,1.0000
rrc00,182.255.96.0/19,"4608 7575",1,1,1.0000
rrc00,37.76.176.0/20,"49673 12389",1,1,1.0000
rrc00,5.136.0.0/15,"49673 12389",1,1,1.0000
rrc00,37.79.144.0/20,"49673 12389",1,1,1.0000
rrc00,37.79.192.0/20,"49673 12389",1,1,1.0000
rrc00,37.79.224.0/20,"49673 12389",1,1,1.0000
rrc00,42.99.224.0/20,"4608 1221 4637",2,2,1.0000
rrc00,192.74.160.0/19,"4608 1221",1,1,1.0000
rrc00,46.45.192.0/20,"49673 12389",1,1,1.0000
rrc00,46.52.224.0/20,"49673 12389",1,1,1.0000
rrc00,46.63.192.0/20,"49673 12389",1,1,1.0000
rrc00,46.150.224.0/20,"49673 12389",1,1,1.0000
rrc00,46.237.0.0/20,"49673 12389",1,1,1.0000
rrc00,62.141.112.0/20,"49673 3216",1,1,1.0000
rrc00,62.165.0.0/20,"49673 12389",1,1,1.0000
rrc00,67.159.208.0/20,"204092 34019 30781",2,2,1.0000
rrc00,77.34.16.0/20,"49673 12389",1,1,1.0000
rrc00,77.34.80.0/20,"49673 12389",1,1,1.0000
rrc00,5.136.0.0/13,"49673 12389",1,1,1.0000
rrc00,77.45.208.0/20,"49673 12389",1,1,1.0000
rrc00,77.45.224.0/20,"49673 12389",1,1,1.0000
rrc00,77.82.32.0/20,"49673 12389",1,1,1.0000
rrc00,77.82.96.0/20,"49673 12389",1,1,1.0000
rrc00,138.7.0.0/18,"4608 7575",1,1,1.0000
rrc00,188.133.192.0/19,"49673 12389",1,1,1.0000
rrc00,77.234.0.0/20,"49673 12389",1,1,1.0000
rrc00,77.234.16.0/20,"49673 12389",1,1,1.0000
rrc00,134.159.128.0/18,"4608 1221 4637",2,2,1.0000
rrc00,78.37.32.0/20,"49673 12389",1,1,1.0000
rrc00,109.61.128.0/18,"49673 12389",1,1,1.0000
rrc00,109.61.192.0/18,"49673 12389",1,1,1.0000
rrc00,109.127.128.0/18,"49673 12389",1,1,1.0000
rrc00,109.164.128.0/18,"204092 34019 3303",2,2,1.0000
rrc00,109.165.0.0/18,"49673 12389",1,1,1.0000
rrc00,109.169.192.0/18,"49673 12389",1,1,1.0000
rrc00,134.159.0.0/18,"4608 1221 4637",2,2,1.0000
rrc00,124.254.64.0/18,"4608 4826",1,1,1.0000
rrc00,125.252.64.0/18,"4608 1221 4637",2,2,1.0000
rrc00,128.70.0.0/18,"49673 3216",1,1,1.0000
rrc00,138.81.128.0/18,"204092 34019 3303",2,2,1.0000
rrc00,138.81.0.0/18,"204092 34019 3303",2,2,1.0000
rrc00,31.162.0.0/15,"49673 12389",1,1,1.0000
rrc00,31.180.0.0/15,"49673 12389",1,1,1.0000
rrc00,144.2.64.0/18,"204092 34019 3303",2,2,1.0000
rrc00,144.130.192.0/18,"4608 1221",1,1,1.0000
rrc00,213.135.96.0/19,"49673 12389",1,1,1.0000
rrc00,79.105.96.0/20,"49673 12389",1,1,1.0000
rrc00,37.78.0.0/15,"49673 12389",1,1,1.0000
rrc00,80.71.208.0/20,"49673 12389",1,1,1.0000
rrc00,80.76.240.0/20,"49673 20485",1,1,1.0000
rrc00,80.88.48.0/20,"49673 12389",1,1,1.0000
rrc00,81.9.16.0/20,"49673 3216",1,1,1.0000
rrc00,81.9.80.0/20,"49673 3216",1,1,1.0000
rrc00,81.23.144.0/20,"49673 12389",1,1,1.0000
rrc00,81.27.48.0/20,"49673 12389",1,1,1.0000
rrc00,193.82.192.0/19,"4608 1221 4637",2,2,1.0000
rrc00,101.160.0.0/11,"4608 1221",1,1,1.0000
rrc00,85.173.16.0/20,"49673 12389",1,1,1.0000
rrc00,85.173.64.0/20,"49673 12389",1,1,1.0000
rrc00,65.174.32.0/19,"4608 1221 4637",2,2,1.0000
rrc00,85.174.112.0/20,"49673 12389",1,1,1.0000
rrc00,176.51.64.0/18,"49673 12389",1,1,1.0000
rrc00,85.175.112.0/20,"49673 12389",1,1,1.0000
rrc00,164.128.128.0/18,"204092 34019 3303",2,2,1.0000
rrc00,170.17.192.0/18,"204092 34019 3303",2,2,1.0000
rrc00,164.128.192.0/18,"204092 34019 3303",2,2,1.0000
rrc00,170.17.128.0/18,"204092 34019 3303",2,2,1.0000
rrc00,170.205.64.0/18,"204092 34019 3303",2,2,1.0000
rrc00,175.45.64.0/18,"4608 4826",1,1,1.0000
rrc00,176.49.64.0/18,"49673 12389",1,1,1.0000
rrc00,176.49.128.0/18,"49673 12389",1,1,1.0000
rrc00,176.127.64.0/18,"204092 34019 3303",2,2,1.0000
rrc00,176.127.128.0/18,"204092 34019 3303",2,2,1.0000
rrc00,176.208.192.0/18,"49673 12389",1,1,1.0000
rrc00,176.209.128.0/18,"49673 12389",1,1,1.0000
rrc00,178.34.192.0/18,"49673 12389",1,1,1.0000
rrc00,178.35.0.0/18,"49673 12389",1,1,1.0000
rrc00,178.45.64.0/18,"49673 12389",1,1,1.0000
rrc00,178.46.64.0/18,"49673 12389",1,1,1.0000
rrc00,178.68.64.0/18,"49673 12389",1,1,1.0000
rrc00,178.69.64.0/18,"49673 12389",1,1,1.0000
rrc00,178.166.192.0/18,"49673 12389",1,1,1.0000
rrc00,178.174.0.0/18,"204092 34019 3303",2,2,1.0000
rrc00,188.16.64.0/18,"49673 12389",1,1,1.0000
rrc00,188.16.0.0/18,"49673 12389",1,1,1.0000
rrc00,188.17.0.0/18,"49673 12389",1,1,1.0000
rrc00,188.18.128.0/18,"49673 12389",1,1,1.0000
rrc00,62.202.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,194.67.0.0/18,"49673 3216",1,1,1.0000
rrc00,195.68.128.0/18,"49673 3216",1,1,1.0000
rrc00,195.38.32.0/19,"49673 12389",1,1,1.0000
rrc00,195.222.160.0/19,"49673 3216",1,1,1.0000
rrc00,87.103.176.0/20,"49673 12389",1,1,1.0000
rrc00,87.119.224.0/20,"49673 12389",1,1,1.0000
rrc00,87.119.240.0/20,"49673 12389",1,1,1.0000
rrc00,202.64.128.0/18,"4608 1221 4637",2,2,1.0000
rrc00,202.12.128.0/18,"4608 1221",1,1,1.0000
rrc00,202.147.0.0/18,"4608 1221 4637",2,2,1.0000
rrc00,202.227.128.0/18,"4608 1221 4637",2,2,1.0000
rrc00,203.123.128.0/18,"4608 1221 4637",2,2,1.0000
rrc00,203.143.192.0/18,"4608 1221",1,1,1.0000
rrc00,203.161.64.0/18,"4608 4826",1,1,1.0000
rrc00,195.162.32.0/19,"49673 12389",1,1,1.0000
rrc00,212.20.0.0/18,"49673 12389",1,1,1.0000
rrc00,212.46.192.0/18,"49673 3216",1,1,1.0000
rrc00,212.119.192.0/18,"49673 3216",1,1,1.0000
rrc00,212.220.64.0/18,"49673 12389",1,1,1.0000
rrc00,213.200.192.0/18,"204092 34019 3303",2,2,1.0000
rrc00,213.221.0.0/18,"49673 3216",1,1,1.0000
rrc00,213.242.0.0/18,"49673 12389",1,1,1.0000
rrc00,217.107.64.0/18,"49673 12389",1,1,1.0000
rrc00,2.60.160.0/19,"49673 12389",1,1,1.0000
rrc00,2.60.192.0/19,"49673 12389",1,1,1.0000
rrc00,5.138.0.0/19,"49673 12389",1,1,1.0000
rrc00,5.138.64.0/19,"49673 12389",1,1,1.0000
rrc00,5.139.96.0/19,"49673 12389",1,1,1.0000
rrc00,5.139.128.0/19,"49673 12389",1,1,1.0000
rrc00,78.36.0.0/15,"49673 12389",1,1,1.0000
rrc00,5.140.0.0/19,"49673 12389",1,1,1.0000
rrc00,85.6.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,5.175.96.0/19,"49673 12389",1,1,1.0000
rrc00,31.23.0.0/19,"49673 12389",1,1,1.0000
rrc00,31.28.192.0/19,"49673 12389",1,1,1.0000
rrc00,31.23.64.0/19,"49673 12389",1,1,1.0000
rrc00,81.62.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,31.23.128.0/19,"49673 12389",1,1,1.0000
rrc00,31.23.160.0/19,"49673 12389",1,1,1.0000
rrc00,85.4.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,31.98.0.0/19,"204092 34019 30781",2,2,1.0000
rrc00,83.76.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,83.78.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,85.2.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,31.163.0.0/19,"49673 12389",1,1,1.0000
rrc00,85.0.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,31.163.96.0/19,"49673 12389",1,1,1.0000
rrc00,37.79.32.0/19,"49673 12389",1,1,1.0000
rrc00,37.79.64.0/19,"49673 12389",1,1,1.0000
rrc00,37.79.160.0/19,"49673 12389",1,1,1.0000
rrc00,65.171.192.0/19,"4608 1221 4637",2,2,1.0000
rrc00,90.150.16.0/20,"49673 12389",1,1,1.0000
rrc00,90.150.32.0/20,"49673 12389",1,1,1.0000
rrc00,90.150.80.0/20,"49673 12389",1,1,1.0000
rrc00,90.150.96.0/20,"49673 12389",1,1,1.0000
rrc00,90.150.0.0/15,"49673 12389",1,1,1.0000
rrc00,92.100.0.0/15,"49673 12389",1,1,1.0000
rrc00,46.48.160.0/19,"49673 12389",1,1,1.0000
rrc00,46.48.192.0/19,"49673 12389",1,1,1.0000
rrc00,46.61.32.0/19,"49673 12389",1,1,1.0000
rrc00,46.61.64.0/19,"49673 12389",1,1,1.0000
rrc00,90.188.0.0/15,"49673 12389",1,1,1.0000
rrc00,46.172.160.0/19,"49673 12389",1,1,1.0000
rrc00,92.104.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,60.224.0.0/13,"4608 1221",1,1,1.0000
rrc00,92.106.0.0/15,"204092 34019 3303",2,2,1.0000
rrc00,62.105.128.0/19,"49673 3216",1,1,1.0000
rrc00,62.192.224.0/19,"49673 12389",1,1,1.0000
