asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds,atlas_result,apnic_stdev,apnic_min90,apnic_max90,regression
20754,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20750,NetLan Ltd.,BG,0,STUB: VULNERABLE,0.0,2,2,,-1.0,-1.0,-1.0,False
20749,Islamic Republic of Iran Post PJSC,IR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20748,Caixabank S.A.,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20745,CNIT Italian National Consortium for Telecommunications,IT,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20744,Islamic Republic of Iran Post PJSC,IR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20743,SIX Swiss Exchange AG,CH,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20742,Internet4U Kereskedelmi es Szolgaltato Kft.,HU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20741,Administrator Systems AS,NO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20740,Messe Frankfurt GmbH,DE,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20738,Heart Internet limited,GB,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20733,TSOD Ltd.,UA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20730,"JSC ""ER-Telecom Holding""",RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5857,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5856,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5855,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5854,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5853,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5852,United States Department of Defense (DoD),US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20791,BitPoint AG,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,4,,-1.0,-1.0,-1.0,False
20784,"Cecabank,S.A.",ES,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
20777,Infoserv-Riga Ltd,LV,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20776,Outremer Telecom SAS,MQ,0,STUB: FORTUITOUS ROV,98.13,0,3,,1.1,96.2,99.9,False
20775,KPS Transformation GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20772,OOO Kurier,RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20769,Quanza B.V.,NL,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20768,Axel Drogoin,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20765,Henkel AG & Co KGaA,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20763,Bank BPH S.A.,PL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20798,EPTE Oy,FI,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20796,Ukrainian Telecommunication Group LLC,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20795,AOE FinTech GmbH,DE,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20794,EUR S.p.A.,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20793,RTL LLC,RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20792,VISTEC Internet Service GmbH,DE,0,STUB: VULNERABLE,-1.0,1,4,,-1.0,-1.0,-1.0,False
5867,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5866,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5865,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5864,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5863,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5862,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5861,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5860,United States Department of Defense (DoD),US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
5859,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5858,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20828,Nederlands-Duitse Internet Exchange B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20826,LLC AST-ENGINEERING,RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20825,Vodafone West GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20821,"Limited Liability Company ""Business information technology""",RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20820,JUDETUL DAMBOVITA,RO,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20819,ITALIA TRASPORTO AEREO S.P.A.,IT,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20818,NETGUARD LLC,BG,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
20817,FGBU REA Minenergo Russia,RU,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20815,GRN Serveis Telematics SL,ES,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
20813,Hellenic Open University,GR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20808,BNP Paribas Bank Polska S.A.,PL,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20807,"JSC ""ER-Telecom Holding""",RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20805,Gamma Holding GmbH,DE,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20802,noscito network GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20801,Islamic Republic of Iran Post PJSC,IR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20800,Globes Publisher News (1983) Ltd,IL,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20864,Turkiye Sise ve Cam Fabrikalari A.S.,TR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20863,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,AT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20861,Fujitsu Sweden AB,SE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20859,Nomura International Plc,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20857,TransIP B.V. (team.blue NL),NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20855,Airdata AG,DE,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20850,"Limited Liability Company ""KYIVSKI TELEKOMUNIKATSIYNI MEREZHI""",UA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20849,CONTINUM AG,DE,0,STUB: VULNERABLE,-1.0,2,4,,-1.0,-1.0,-1.0,False
20848,ROSBUSINESSCONSULTING JSC,RU,0,STUB: VULNERABLE,-1.0,4,5,,-1.0,-1.0,-1.0,False
20846,"UAB ""Parabole""",LT,0,STUB: VULNERABLE,0.0,2,5,,-1.0,-1.0,-1.0,False
20842,IPTP LTD,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20841,Mega Retail Ltd,IL,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20838,Orange Espagne SA,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20833,TOB Atlantis Telecom,UA,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
20832,Southern Communications Ltd,GB,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
20830,The Cloud Networks Germany GmbH,DE,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
20889,All for One Poland Sp. z o.o.,PL,0,STUB: VULNERABLE,-1.0,2,4,,-1.0,-1.0,-1.0,False
20888,Eniro Group AB,SE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20886,bn:t Blatzheim Networks Telecom GmbH,DE,0,STUB: PASSIVE (Clean Pipe),0.0,0,5,,-1.0,-1.0,-1.0,False
20884,"O2 Czech Republic, a.s.",CZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20882,Russmedia IT GmbH,AT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20880,Tele Columbus AG,DE,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
20879,Digi Portugal,RO,0,STUB: VOLATILE,99.93,1,2,,14.7,0.0,100.0,False
20878,MeetingZone Limited,GB,0,STUB: VULNERABLE,-1.0,2,4,,-1.0,-1.0,-1.0,False
20877,GTS Telecom SRL,RO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20874,Information Systems Company,LB,0,REGRESSED,2.38,1,1,,20.6,0.0,69.3,True
20872,"PJSC ""BANK URALSIB""",RU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20870,Joint Stock Company TransTeleCom,RU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20869,Claranet S.A.U.,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20868,ABB Information Systems Ltd,CH,0,STUB: VULNERABLE,-1.0,3,4,,-1.0,-1.0,-1.0,False
20867,Sopra Steria Nederland B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20866,MTS PJSC,RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5838,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5837,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5836,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20911,Net-Surf.net Ltd.,BG,0,STUB: VULNERABLE,0.09,1,6,,-1.0,-1.0,-1.0,False
20910,Bite Latvia (Baltcom),LV,0,REGRESSED,0.02,1,2,,19.3,0.0,69.2,True
20909,UNIVIO Sp. z o.o.,PL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20907,AKS TELEVIZYON REKLAMCILIK VE FILMCILIK SAN VE TIC A.S.,TR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20906,Allianz Compania De Seguros y Reaseguros SA,ES,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20905,Banco de Espana,ES,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20899,Tick Trading Software AG,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20898,Trigon Dom Maklerski SA,PL,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20897,Limited company with foreign investments ISD,UA,0,STUB: VULNERABLE,-1.0,3,4,,-1.0,-1.0,-1.0,False
20896,Viking Office Europe B.V.,NL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20895,"""Yuzhniy TELECOM"" ltd.",RU,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
20893,SYSTEM-CLINCH,CH,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20892,Nexi Slovenija d.o.o.,SI,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20916,IE Arzanov Vladimir Aleksandrovich,RU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20915,CYBERHIVE LTD,GB,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20914,Gluecklich GmbH,CH,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
5851,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5850,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5849,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5848,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5847,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5846,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5845,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5844,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5843,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5842,United States Department of Defense (DoD),US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
5841,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5840,United States Department of Defense (DoD),US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
5839,United States Department of Defense (DoD),US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20947,P4 Sp. z o.o.,PL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20946,"""OBIT"" Ltd.",RU,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20943,Netnod AB,SE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20942,Intesa Sanpaolo S.p.A.,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20938,Stowarzyszenie Telewizji Kablowej 'Ret-Sat 1',PL,0,STUB: VULNERABLE,0.0,2,4,,-1.0,-1.0,-1.0,False
20936,Deutsche Telekom AG,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20935,Oesterreichische Beamtenversicherung,AT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20934,PE Service center Maket,UA,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
20930,Softwin SRL,RO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20929,Ministerul Finanțelor Publice,RO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20926,Celeste SAS,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20924,LUTECH S.P.A.,IT,0,STUB: VULNERABLE,-1.0,1,6,,-1.0,-1.0,-1.0,False
20922,Invitech ICT Services Kft.,HU,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20921,Orange Espagne SA,ES,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20918,CENIT PI Informatik GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20917,FIDUCIAL CLOUD SASU,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20978,TT Mobil Iletisim Hizmetleri A.S,TR,0,STUB: PASSIVE (Clean Pipe),0.18,0,1,,-1.0,-1.0,-1.0,False
20976,Domainmaster LTD,GB,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20973,"ABBAS SERVICIOS DE INFORMATICA Y TELECOMUNICACIONES, S.L.",ES,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
20972,Officine Informatiche Srl,IT,0,STUB: ACTIVE LOCAL ROV,-1.0,0,1,,-1.0,-1.0,-1.0,False
20971,INFOTECH Ltd,UA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20967,TURKIYE HALKBANKASI A.S.,TR,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
20963,Nema (fka vodafone.fo),FO,0,STUB: VULNERABLE,0.56,1,1,,-1.0,-1.0,-1.0,False
20962,Ote SA (Hellenic Telecommunications Organisation),GR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20961,Multimedia Polska Sp. z o.o.,PL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20959,Telecom Italia S.p.A.,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20958,TRAVELPORT ITALIA srl,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20956,SYSTEM SECURITY AND INTEGRATION EOOD,BG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
20953,Info.nl Holding B.V.,NL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20950,"Regional Informational Computer Center, Rovnen regional council",UA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,0.0,100.0,100.0,False
20949,1 Cloud Lab s.r.o.,SK,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20948,Skylink Networking Ltd,EE,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
21002,Ministry of Finance of Saudi Arabia,SA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21001,NETKA TELEKOM LLC,UZ,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
21000,Atos France SAS,FR,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
20994,Actimage Consulting SAS,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
20993,Momax Network S.r.l.,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20992,Davide Repetto,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20990,Commerzbank Aktiengesellschaft,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20989,EasyTeam SAS,FR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20988,MTF Solutions AG,CH,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
20986,EasyTeam SAS,FR,0,STUB: ACTIVE LOCAL ROV,-1.0,0,3,,-1.0,-1.0,-1.0,False
20985,ArtX LLC,RU,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
20984,DSV A/S,DK,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20983,PZU Centrum Operacji S.A.,PL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
20981,InnovaPuglia SpA,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
20980,GEMA Gesellschaft fuer musikalische Auffuehrungs- und Mechanische Vervielfaeltigungsrechte,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
20979,TOV Olvi,UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21029,Kharkiv Regional State Administration,UA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
21026,Atos Information Technology GmbH,DE,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21023,Joint Stock Company Ural Industrial Bank,RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21022,Banca de Investitii si Dezvoltare SA,RO,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21020,"State Autonomous Institution of the Republic of Dagestan ""Information Technology Center""",RU,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21019,S.A. spol. s r.o.,SK,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
21017,PJSC Rostelecom,RU,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21016,"SIA ""BITE Latvija""",LV,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21014,Terna S.p.A.,IT,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21011,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21010,KGHM Polska Miedz SA,PL,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
21009,"APPLus Servicios Tecnologicos, S.L.",ES,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21007,iNES GROUP SRL,RO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21006,Segretariato generale della Presidenza della Repubblica,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
21005,Gostaresh Dade AKO Fanavaran Co LLC,IR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21003,General Post and Telecommunication Company (GPTC),LY,0,NOT ROUTED,18.14,0,0,,-1.0,-1.0,-1.0,False
21063,DAL Deutsche Afrika-Linien GmbH & Co.KG,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21062,Anitex Ltd,BY,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21061,Telegrupa Baltija SIA,LV,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21060,Atea A/S,DK,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21058,NETWORK SISTEMI S.R.L.,IT,0,STUB: FORTUITOUS ROV,100.0,0,1,,0.6,97.0,100.0,False
21057,Servicios Audiovisuales Overon S.L.,ES,0,STUB: VULNERABLE,-1.0,2,8,,-1.0,-1.0,-1.0,False
21054,Natwest Markets PLC,GB,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
21051,ASTRUM LLC,RU,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
21047,Deutsche Bank (Suisse) SA,CH,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
21045,"K-net Technical International Group, s.r.o.",CZ,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21044,Vodafone Group Services GmbH,DE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21040,EKT AG,CH,0,STUB: VOLATILE,0.0,1,8,,-1.0,-1.0,-1.0,False
21039,Energie Steiermark AG,AT,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21034,Micso Information Technology Srl,IT,0,STUB: ACTIVE LOCAL ROV,99.57,0,3,,0.5,98.2,100.0,False
21033,ESSILOR International SAS,FR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21031,UAB Elneta,LT,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21087,"Electronniy gorod, Ltd.",RU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21086,TeleMedia.net srl,IT,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21083,Proact Deutschland GmbH,DE,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21082,Reliable Communications s.r.o.,CZ,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21080,pronexon GmbH,DE,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
21079,Oesterreichische Kontrollbank Aktiengesellschaft,AT,0,STUB: ACTIVE LOCAL ROV,-1.0,0,2,,-1.0,-1.0,-1.0,False
21077,Specialist Computer Centres Plc,GB,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21075,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
21074,UniCredit S.p.A.,IT,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21073,Ziggo Services B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21071,Islamic Republic of Iran Post PJSC,IR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21070,TotalEnergies SE,FR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
21069,METANET AG,CH,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21068,Krzysztof Lachota trading as Image Electronics SC,PL,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
21067,KANDU,NO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21064,"University of Warmia and Mazury in Olsztyn, Poland",PL,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21119,iteam Braathe AS,NO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
21115,Nestle' Italiana s.p.a,IT,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21113,Hilti AG,LI,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
21112,Islamic Republic of Iran Post PJSC,IR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
21111,Ministerstwo Rozwoju i Technologii,PL,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
