Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
77105,34381,0,2,0
77106,398201,0,1,0
77107,49805,0,1,0
77108,327849,0,8,0
77109,21218,0,1,0
77110,58423,0,1,0
77111,327879,0,1,0
77112,401770,0,2,0
77113,137432,0,4,0
77114,41150,0,1,0
77115,144096,0,1,0
77116,48679,0,1,0
77117,150386,0,1,0
77118,270096,0,1,0
77119,264428,0,5,0
77120,152351,0,1,0
77121,275789,0,3,0
77122,140959,0,1,0
77123,17124,0,1,0
77124,27345,0,3,0
77125,42668,0,12,0
77126,399668,0,10,0
77127,146644,0,1,0
77128,274362,0,5,0
77129,18139,0,1,0
77130,58556,0,1,0
77131,62005,0,21,0
77132,393840,0,1,0
77133,133500,0,3,0
77134,21952,0,1,0
77135,41409,0,1,0
77136,52322,0,4,0
77137,205507,0,2,0
77138,57979,0,1,0
77139,2118,0,3,0
77140,32267,0,1,0
77141,150187,0,3,0
77142,271757,0,4,0
77143,197945,0,2,0
77144,201080,0,8,0
77145,16986,0,1,0
77146,135729,0,1,0
77147,31931,0,2,0
77148,142908,0,1,0
77149,141530,0,1,0
77150,211011,0,1,0
77151,10632,0,3,0
77152,11539,0,2,0
77153,274888,0,1,0
77154,140734,0,2,0
77155,141161,0,1,0
77156,201219,0,1,0
77157,62212,0,4,0
77158,137029,0,2,0
77159,31593,0,3,0
77160,212273,0,2,0
77161,132806,0,1,0
77162,201571,0,2,0
77163,18674,0,4,0
77164,146619,0,1,0
77165,9701,0,1,0
77166,152305,0,1,0
77167,268775,0,1,0
77168,33022,0,2,0
77169,207413,0,2,0
77170,196654,0,2,0
77171,329635,0,3,0
77172,142002,0,7,0
77173,398755,0,1,0
77174,212086,0,1,0
77175,62647,0,3,0
77176,21707,0,2,0
77177,50963,0,2,0
77178,199580,0,3,0
77179,60904,0,3,0
77180,52679,0,3,0
77181,201279,0,2,0
77182,212425,0,2,0
77183,16356,0,1,0
77184,398483,0,2,0
77185,265585,0,1,0
77186,401786,0,1,0
77187,203183,0,3,0
77188,34875,0,3,0
77189,16708,0,1,0
77190,152071,0,1,0
77191,57164,0,5,0
77192,209313,0,1,0
77193,140905,0,6,0
77194,136700,0,1,0
77195,215140,0,1,0
77196,43354,0,3,0
77197,274494,0,1,0
77198,219537,0,1,0
77199,56018,0,1,0
77200,401467,0,1,0
77201,35458,0,1,0
77202,205915,0,14,0
77203,27618,0,1,0
77204,209732,0,2,0
77205,57241,0,2,0
77206,152064,0,2,0
77207,215711,0,1,0
77208,27866,0,1,0
77209,204674,0,1,0
77210,348,0,2,0
77211,145132,0,1,0
77212,268843,0,7,0
77213,268716,0,4,0
77214,56729,0,1,0
77215,272789,0,2,0
77216,40331,0,1,0
77217,151734,0,6,0
77218,272058,0,1,0
77219,150237,0,2,0
77220,144816,0,1,0
77221,394634,0,1,0
77222,262458,0,4,0
77223,6813,0,1,0
77224,201148,0,1,0
77225,267306,0,2,0
77226,274329,0,1,0
77227,55740,0,2,0
77228,399599,0,2,0
77229,135671,0,3,0
77230,46216,0,3,0
77231,269075,0,9,0
77232,139735,0,4,0
77233,268396,0,4,0
77234,141346,0,2,0
77235,396496,0,1,0
77236,143119,0,1,0
77237,274368,0,1,0
77238,203970,0,1,0
77239,203878,0,1,0
77240,152353,0,1,0
77241,197515,0,2,0
77242,210020,0,2,0
77243,266956,0,2,0
77244,327771,0,2,0
77245,10194,0,2,0
77246,198386,0,2,0
77247,20057,0,2,0
77248,24310,0,2,0
77249,13511,0,5,0
77250,146884,0,1,0
77251,147023,0,3,0
77252,205496,0,2,0
77253,18360,0,2,0
77254,47244,0,1,0
77255,213936,0,2,0
77256,44949,0,16,0
77257,154137,0,1,0
77258,135774,0,1,0
77259,57800,0,4,0
77260,271411,0,1,0
77261,266580,0,1,0
77262,49724,0,12,0
77263,153124,0,2,0
77264,132394,0,4,0
77265,49554,0,3,0
77266,18968,0,2,0
77267,402347,0,2,0
77268,46207,0,1,0
77269,64519,0,2,0
77270,393888,0,4,0
77271,141074,0,4,0
77272,328341,0,4,0
77273,139481,0,1,0
77274,147038,0,1,0
77275,151498,0,1,0
77276,52426,0,1,0
77277,34975,0,1,0
77278,26532,0,2,0
77279,26520,0,8,0
77280,20895,0,3,0
77281,35016,0,1,0
77282,60375,0,2,0
77283,292,0,1,0
77284,53479,0,1,0
77285,144445,0,1,0
77286,213838,0,1,0
77287,53624,0,1,0
77288,274232,0,1,0
77289,202011,0,1,0
77290,199372,0,3,0
77291,145885,0,1,0
77292,11694,0,1,0
77293,268773,0,1,0
77294,59637,0,12,0
77295,52232,0,7,0
77296,269766,0,2,0
77297,268453,0,1,0
77298,262511,0,1,0
77299,204065,0,1,0
77300,10006,0,7,0
77301,212809,0,1,0
77302,327770,0,2,0
77303,52003,0,4,0
77304,140983,0,2,0
77305,63202,0,1,0
77306,212563,0,2,0
77307,41148,0,6,0
77308,206968,0,1,0
77309,25720,0,5,0
77310,262188,0,1,0
77311,31587,0,1,0
77312,199006,0,1,0
77313,213339,0,3,0
77314,400271,0,2,0
77315,393712,0,2,0
77316,198700,0,2,0
77317,58283,0,1,0
77318,143437,0,1,0
77319,134134,0,3,0
77320,197727,0,19,0
77321,45272,0,2,0
77322,271351,0,2,0
77323,23587,0,2,0
77324,35597,0,2,0
77325,62614,0,3,0
77326,400727,0,2,0
77327,203934,0,1,0
77328,141916,0,2,0
77329,51420,0,2,0
77330,214214,0,1,0
77331,154170,0,1,0
77332,145650,0,1,0
77333,394651,0,4,0
77334,150519,0,4,0
77335,57008,0,3,0
77336,138529,0,2,0
77337,19529,0,3,0
77338,267309,0,1,0
77339,208119,0,1,0
77340,212747,0,1,0
77341,133865,0,12,0
77342,153836,0,4,0
77343,7068,0,2,0
77344,133371,0,8,0
77345,212706,0,3,0
77346,265808,0,1,0
77347,270077,0,1,0
77348,6994,0,2,0
77349,152733,0,1,0
77350,216121,0,1,0
77351,151843,0,1,0
77352,135719,0,1,0
77353,136938,0,1,0
77354,270277,0,1,0
77355,28534,0,1,0
77356,196944,0,1,0
77357,218895,0,1,0
77358,215262,0,4,0
77359,202066,0,1,0
77360,206074,0,1,0
77361,22706,0,1,0
77362,40837,0,2,0
77363,39739,0,1,0
77364,59150,0,3,0
77365,24275,0,1,0
77366,25831,0,2,0
77367,10482,0,2,0
77368,197708,0,1,0
77369,207482,0,1,0
77370,213467,0,18,0
77371,271797,0,2,0
77372,268466,0,1,0
77373,25819,0,3,0
77374,206743,0,2,0
77375,274097,0,1,0
77376,204004,0,1,0
77377,329640,0,1,0
77378,38982,0,1,0
77379,143716,0,1,0
77380,201552,0,2,0
77381,9087,0,1,0
77382,21324,0,1,0
77383,19138,0,1,0
77384,265339,0,1,0
77385,267369,0,1,0
77386,270674,0,5,0
77387,268257,0,2,0
77388,153275,0,2,0
77389,208383,0,1,0
77390,216021,0,1,0
77391,40819,0,2,0
77392,52440,0,4,0
77393,21305,0,2,0
77394,203228,0,1,0
77395,3276,0,1,0
77396,50913,0,1,0
77397,395392,0,2,0
77398,273251,0,2,0
77399,19375,0,1,0
77400,206174,0,1,0
77401,398205,0,2,0
77402,397410,0,1,0
77403,143049,0,1,0
77404,44500,0,1,0
77405,57236,0,1,0
77406,396128,0,1,0
77407,146325,0,1,0
77408,23288,0,2,0
77409,140735,0,1,0
77410,262223,0,2,0
77411,203062,0,18,0
77412,35208,0,2,0
77413,5329,0,1,0
77414,142743,0,1,0
77415,146436,0,1,0
77416,33044,0,11,0
77417,264072,0,1,0
77418,13805,0,2,0
77419,210962,0,1,0
77420,30084,0,1,0
77421,22684,0,1,0
77422,9648,0,3,0
77423,58684,0,1,0
77424,47040,0,1,0
77425,214361,0,1,0
77426,150809,0,1,0
77427,213482,0,3,0
77428,11528,0,8,0
77429,28494,0,1,0
77430,143873,0,1,0
77431,272439,0,1,0
77432,11205,0,2,0
77433,211525,0,1,0
77434,269375,0,9,0
77435,4671,0,3,0
77436,51934,0,2,0
77437,139253,0,1,0
77438,57070,0,2,0
77439,63,0,3,0
77440,41241,0,3,0
77441,37316,0,2,0
77442,269818,0,1,0
77443,328912,0,2,0
77444,151047,0,2,0
77445,44495,0,2,0
77446,47935,0,1,0
77447,270580,0,1,0
77448,140133,0,4,0
77449,264054,0,6,0
77450,26336,0,2,0
77451,398847,0,2,0
77452,134074,0,2,0
77453,51920,0,5,0
77454,146097,0,1,0
77455,135832,0,1,0
77456,150247,0,2,0
77457,45557,0,7,0
77458,136459,0,1,0
77459,395997,0,1,0
77460,200472,0,1,0
77461,13477,0,2,0
77462,199401,0,1,0
77463,201010,0,1,0
77464,151838,0,1,0
77465,200436,0,3,0
77466,397179,0,2,0
77467,143869,0,1,0
77468,40102,0,2,0
77469,271016,0,4,0
77470,145923,0,1,0
77471,48537,0,3,0
77472,20530,0,2,0
77473,203213,0,1,0
77474,36516,0,1,0
77475,277,0,1,0
77476,64165,0,1,0
77477,218928,0,2,0
77478,30496,0,2,0
77479,144145,0,1,0
77480,153186,0,2,0
77481,136849,0,2,0
77482,134204,0,3,0
77483,48776,0,2,0
77484,61249,0,2,0
77485,8456,0,2,0
77486,273152,0,2,0
77487,212315,0,1,0
77488,54711,0,2,0
77489,211632,0,1,0
77490,47473,0,1,0
77491,51176,0,1,0
77492,208822,0,1,0
77493,328475,0,6,0
77494,145884,0,1,0
77495,44173,0,1,0
77496,266969,0,2,0
77497,137726,0,2,0
77498,269750,0,2,0
77499,395422,0,3,0
77500,203883,0,1,0
77501,30185,0,1,0
77502,13242,0,1,0
77503,41586,0,4,0
77504,153492,0,1,0
77505,42912,0,2,0
77506,269248,0,2,0
77507,46424,0,3,0
77508,58387,0,2,0
77509,199389,0,1,0
77510,204996,0,2,0
77511,204867,0,2,0
77512,396694,0,1,0
77513,393257,0,1,0
77514,205325,0,3,0
77515,138992,0,3,0
77516,131578,0,3,0
77517,196742,0,2,0
77518,38090,0,13,0
77519,210050,0,2,0
77520,32590,0,67,0
77521,16480,0,1,0
77522,219287,0,1,0
77523,31459,0,15,0
77524,54634,0,1,0
77525,63362,0,2,0
77526,202989,0,2,0
77527,266138,0,4,0
77528,42942,0,2,0
77529,34080,0,8,0
77530,398699,0,7,0
77531,210819,0,1,0
77532,147069,0,2,0
77533,48271,0,1,0
77534,58174,0,1,0
77535,328865,0,1,0
77536,212873,0,2,0
77537,33023,0,2,0
77538,272545,0,3,0
77539,10843,0,2,0
77540,11294,0,1,0
77541,401335,0,2,0
77542,30631,0,1,0
77543,400800,0,2,0
77544,273818,0,4,0
77545,197303,0,4,0
77546,60418,0,1,0
77547,144262,0,1,0
77548,136209,0,3,0
77549,210000,0,7,0
77550,395182,0,1,0
77551,146629,0,1,0
77552,131367,0,1,0
77553,32748,0,2,0
77554,63476,0,1,0
77555,202909,0,7,0
77556,154068,0,3,0
77557,268430,0,4,0
77558,401530,0,1,0
77559,50135,0,2,0
77560,144376,0,1,0
77561,29476,0,2,0
77562,201522,0,1,0
77563,28080,0,1,0
77564,150541,0,4,0
77565,7616,0,4,0
77566,55419,0,2,0
77567,42085,0,2,0
77568,139631,0,1,0
77569,151609,0,4,0
77570,42793,0,1,0
77571,199402,0,1,0
77572,272766,0,2,0
77573,7258,0,1,0
77574,274130,0,1,0
77575,204436,0,2,0
77576,198033,0,2,0
77577,55592,0,1,0
77578,207138,0,3,0
77579,52234,0,4,0
77580,212574,0,2,0
77581,6995,0,1,0
77582,210855,0,1,0
77583,48208,0,3,0
77584,57214,0,8,0
77585,208466,0,1,0
77586,263399,0,1,0
77587,146013,0,1,0
77588,56256,0,1,0
77589,401593,0,3,0
77590,131182,0,1,0
77591,216443,0,1,0
77592,144420,0,1,0
77593,269468,0,1,0
77594,144260,0,1,0
77595,16571,0,2,0
77596,51183,0,1,0
77597,153034,0,2,0
77598,263209,0,3,0
77599,151618,0,1,0
77600,397325,0,4,0
77601,53836,0,2,0
77602,203655,0,3,0
77603,204226,0,3,0
77604,211572,0,1,0
77605,28555,0,3,0
77606,33849,0,3,0
77607,56797,0,3,0
77608,38765,0,3,0
77609,45446,0,3,0
77610,12748,0,18,0
77611,402642,0,1,0
77612,202029,0,1,0
77613,153279,0,1,0
77614,394672,0,2,0
77615,401920,0,2,0
77616,197384,0,1,0
77617,15868,0,1,0
77618,28847,0,1,0
77619,398328,0,2,0
77620,28316,0,3,0
77621,395965,0,3,0
77622,131619,0,2,0
77623,268763,0,5,0
77624,43911,0,2,0
77625,147241,0,1,0
77626,327766,0,2,0
77627,39987,0,2,0
77628,49303,0,2,0
77629,152832,0,4,0
77630,209596,0,2,0
77631,41480,0,16,0
77632,23019,0,1,0
77633,138739,0,2,0
77634,19452,0,2,0
77635,141808,0,1,0
77636,199377,0,2,0
77637,7013,0,1,0
77638,44541,0,1,0
77639,401779,0,2,0
77640,216297,0,1,0
77641,58228,0,1,0
77642,18326,0,3,0
77643,211566,0,2,0
77644,138648,0,2,0
77645,204587,0,7,0
77646,401698,0,1,0
77647,198630,0,1,0
77648,17238,0,1,0
77649,143243,0,1,0
77650,27683,0,1,0
77651,213425,0,3,0
77652,269178,0,5,0
77653,210236,0,1,0
77654,26949,0,2,0
77655,55680,0,3,0
77656,213058,0,1,0
77657,145113,0,1,0
77658,36720,0,1,0
77659,271215,0,5,0
77660,212864,0,8,0
77661,21686,0,2,0
77662,34453,0,2,0
77663,24784,0,1,0
77664,270715,0,1,0
77665,20137,0,3,0
77666,11417,0,4,0
77667,131703,0,1,0
77668,40502,0,2,0
77669,149034,0,2,0
77670,21743,0,9,0
77671,58031,0,1,0
77672,273914,0,2,0
77673,263390,0,9,0
77674,210312,0,1,0
77675,264451,0,1,0
77676,20327,0,1,0
77677,23584,0,1,0
77678,62300,0,1,0
77679,398581,0,1,0
77680,269191,0,1,0
77681,211508,0,2,0
77682,63371,0,2,0
77683,274248,0,2,0
77684,215678,0,1,0
77685,271171,0,1,0
77686,52586,0,1,0
77687,49150,0,2,0
77688,201752,0,1,0
77689,198613,0,2,0
77690,30551,0,2,0
77691,46716,0,1,0
77692,399647,0,22,0
77693,328866,0,2,0
77694,136924,0,2,0
77695,49142,0,2,0
77696,144060,0,1,0
77697,57651,0,1,0
77698,268014,0,2,0
77699,2738,0,1,0
77700,263441,0,1,0
77701,52640,0,5,0
77702,37427,0,1,0
77703,144534,0,1,0
77704,9674,0,2,0
77705,211786,0,9,0
77706,11012,0,1,0
77707,39154,0,2,0
77708,135042,0,1,0
77709,211062,0,1,0
77710,396088,0,1,0
77711,54121,0,1,0
77712,1982,0,2,0
77713,44081,0,2,0
77714,136582,0,3,0
77715,132042,0,1,0
77716,138651,0,2,0
77717,12325,0,1,0
77718,41217,0,2,0
77719,27172,0,1,0
77720,215875,0,5,0
77721,399852,0,2,0
77722,49940,0,3,0
77723,202131,0,1,0
77724,198077,0,3,0
77725,331,0,1,0
77726,327878,0,1,0
77727,57310,0,1,0
77728,138929,0,2,0
77729,54075,0,1,0
77730,150123,0,1,0
77731,52326,0,2,0
77732,62958,0,6,0
77733,138878,0,1,0
77734,9831,0,1,0
77735,28546,0,5,0
77736,266737,0,2,0
77737,143923,0,1,0
77738,262363,0,1,0
77739,266093,0,3,0
77740,57643,0,2,0
77741,200251,0,1,0
77742,41228,0,1,0
77743,25870,0,1,0
77744,27259,0,1,0
77745,10670,0,2,0
77746,35507,0,2,0
77747,141673,0,6,0
77748,205299,0,1,0
77749,64092,0,3,0
77750,61040,0,3,0
77751,133077,0,5,0
77752,150007,0,1,0
77753,201456,0,1,0
77754,24373,0,1,0
77755,17340,0,1,0
77756,397749,0,4,0
77757,270265,0,2,0
77758,26229,0,3,0
77759,264684,0,1,0
77760,50045,0,3,0
77761,200798,0,2,0
77762,31915,0,3,0
77763,270613,0,4,0
77764,209345,0,1,0
77765,136127,0,3,0
77766,265602,0,2,0
77767,153645,0,2,0
77768,54443,0,2,0
77769,202796,0,2,0
77770,212963,0,1,0
77771,63753,0,2,0
77772,10215,0,2,0
77773,329324,0,1,0
77774,55296,0,1,0
77775,13978,0,1,0
77776,203588,0,1,0
77777,38422,0,2,0
77778,53704,0,1,0
77779,62218,0,1,0
77780,210194,0,1,0
77781,144165,0,1,0
77782,2462,0,1,0
77783,396989,0,2,0
77784,12757,0,3,0
77785,6256,0,4,0
77786,144724,0,1,0
77787,329559,0,1,0
77788,267293,0,1,0
77789,141461,0,2,0
77790,57894,0,2,0
77791,51796,0,1,0
77792,269045,0,2,0
77793,202277,0,1,0
77794,201099,0,2,0
77795,30498,0,1,0
77796,203128,0,1,0
77797,214690,0,1,0
77798,211332,0,1,0
77799,48321,0,1,0
77800,208635,0,2,0
77801,54043,0,3,0
77802,197337,0,2,0
77803,208800,0,5,0
77804,141081,0,4,0
77805,138554,0,1,0
77806,11233,0,10,0
77807,141447,0,1,0
77808,139911,0,2,0
77809,265517,0,1,0
77810,138436,0,1,0
77811,209460,0,2,0
77812,14679,0,2,0
77813,59135,0,1,0
77814,4886,0,2,0
77815,215309,0,3,0
77816,143317,0,1,0
77817,201183,0,3,0
77818,144217,0,1,0
77819,133782,0,2,0
77820,200719,0,2,0
77821,267085,0,1,0
77822,139037,0,4,0
77823,400801,0,2,0
77824,271871,0,1,0
77825,137609,0,1,0
77826,53586,0,1,0
77827,58151,0,1,0
77828,17211,0,2,0
77829,219302,0,2,0
77830,50079,0,2,0
77831,266218,0,1,0
77832,131174,0,1,0
77833,34513,0,2,0
77834,208460,0,2,0
77835,270668,0,1,0
77836,146697,0,1,0
77837,143804,0,1,0
77838,9103,0,2,0
77839,214018,0,1,0
77840,19722,0,1,0
77841,7627,0,2,0
77842,26467,0,3,0
77843,45783,0,2,0
77844,272527,0,2,0
77845,132881,0,3,0
77846,23927,0,1,0
77847,56847,0,2,0
77848,21228,0,1,0
77849,11974,0,2,0
77850,213829,0,2,0
77851,32411,0,2,0
77852,15336,0,2,0
77853,206850,0,3,0
77854,401654,0,2,0
77855,399985,0,2,0
77856,202546,0,2,0
77857,262842,0,5,0
77858,35814,0,2,0
77859,39456,0,1,0
77860,135672,0,1,0
77861,51417,0,2,0
77862,216083,0,3,0
77863,53460,0,1,0
77864,154011,0,2,0
77865,51025,0,1,0
77866,209765,0,1,0
77867,202400,0,1,0
77868,396615,0,1,0
77869,273043,0,1,0
77870,64245,0,9,0
77871,208988,0,2,0
77872,59163,0,3,0
77873,10564,0,1,0
77874,19934,0,1,0
77875,150274,0,2,0
77876,27952,0,2,0
77877,215679,0,3,0
77878,199886,0,1,0
77879,219227,0,2,0
77880,210568,0,1,0
77881,196914,0,6,0
77882,210421,0,1,0
77883,269771,0,2,0
77884,33003,0,3,0
77885,38106,0,1,0
77886,44166,0,3,0
77887,266037,0,4,0
77888,55992,0,6,0
77889,15026,0,2,0
77890,20655,0,8,0
77891,25149,0,2,0
77892,265232,0,3,0
77893,202191,0,6,0
77894,22245,0,1,0
77895,393303,0,4,0
77896,152162,0,5,0
77897,25141,0,1,0
77898,151156,0,1,0
77899,48966,0,3,0
77900,399360,0,2,0
77901,136170,0,3,0
77902,34395,0,1,0
77903,271006,0,1,0
77904,42217,0,2,0
77905,395377,0,1,0
77906,46990,0,3,0
77907,215540,0,12,0
77908,269206,0,2,0
77909,15268,0,1,0
77910,14569,0,1,0
77911,146929,0,1,0
77912,11663,0,1,0
77913,209821,0,6,0
77914,20450,0,2,0
77915,22391,0,2,0
77916,145260,0,1,0
77917,62653,0,2,0
77918,62469,0,2,0
77919,51342,0,1,0
77920,198424,0,6,0
77921,18516,0,5,0
77922,1271,0,1,0
77923,270401,0,2,0
77924,396322,0,2,0
77925,21672,0,3,0
77926,63742,0,2,0
77927,14784,0,2,0
77928,212306,0,1,0
77929,219231,0,1,0
77930,28423,0,4,0
77931,262325,0,1,0
77932,209844,0,1,0
77933,328645,0,2,0
77934,27137,0,2,0
77935,13209,0,1,0
77936,265359,0,4,0
77937,271618,0,4,0
77938,41296,0,1,0
77939,200767,0,5,0
77940,270588,0,1,0
77941,265658,0,1,0
77942,402148,0,1,0
77943,149675,0,5,0
77944,23726,0,2,0
77945,270547,0,1,0
77946,200459,0,1,0
77947,154742,0,2,0
77948,152032,0,8,0
77949,45086,0,1,0
77950,56501,0,3,0
77951,15182,0,2,0
77952,271218,0,2,0
77953,218805,0,1,0
77954,3280,0,2,0
77955,198674,0,1,0
77956,132884,0,10,0
77957,62965,0,2,0
77958,133242,0,2,0
77959,53515,0,3,0
77960,397085,0,3,0
77961,268145,0,4,0
77962,20417,0,3,0
77963,144756,0,1,0
77964,147170,0,2,0
77965,141387,0,1,0
77966,197235,0,2,0
77967,23104,0,2,0
77968,263198,0,2,0
77969,198472,0,1,0
77970,24480,0,1,0
77971,49251,0,1,0
77972,989,0,1,0
77973,39419,0,6,0
77974,402898,0,1,0
77975,44740,0,2,0
77976,60103,0,2,0
77977,22509,0,3,0
77978,60556,0,2,0
77979,63767,0,3,0
77980,212489,0,1,0
77981,12678,0,22,0
77982,400774,0,2,0
77983,58272,0,13,0
77984,269137,0,1,0
77985,273381,0,2,0
77986,136100,0,2,0
77987,206595,0,1,0
77988,33778,0,2,0
77989,208393,0,12,0
77990,824,0,1,0
77991,210294,0,2,0
77992,50051,0,1,0
77993,271691,0,2,0
77994,201730,0,6,0
77995,56582,0,4,0
77996,23980,0,2,0
77997,199666,0,6,0
77998,267992,0,4,0
77999,262837,0,2,0
78000,274029,0,1,0
78001,205655,0,2,0
78002,18427,0,1,0
78003,50889,0,21,0
78004,50832,0,2,0
78005,207088,0,1,0
78006,36939,0,3,0
78007,272118,0,2,0
78008,24283,0,2,0
78009,20846,0,5,0
78010,264882,0,1,0
78011,199378,0,4,0
78012,154859,0,2,0
78013,212971,0,2,0
78014,42399,0,1,0
78015,132153,0,1,0
78016,393392,0,1,0
78017,269431,0,4,0
78018,198622,0,13,0
78019,12481,0,2,0
78020,19691,0,3,0
78021,268294,0,2,0
78022,48031,0,6,0
78023,135487,0,2,0
78024,144725,0,1,0
78025,266074,0,1,0
78026,24753,0,14,0
78027,212319,0,1,0
78028,199635,0,3,0
78029,49074,0,4,0
78030,152582,0,1,0
78031,145540,0,1,0
78032,48920,0,2,0
78033,18341,0,2,0
78034,273223,0,1,0
78035,399454,0,2,0
78036,212734,0,1,0
78037,201928,0,1,0
78038,52209,0,2,0
78039,136937,0,1,0
78040,26930,0,1,0
78041,272537,0,2,0
78042,397666,0,2,0
78043,52128,0,1,0
78044,133453,0,3,0
78045,203246,0,2,0
78046,54643,0,6,0
78047,7862,0,22,0
78048,270315,0,2,0
78049,64473,0,1,0
78050,208997,0,2,0
78051,57528,0,2,0
78052,271804,0,1,0
78053,401995,0,1,0
78054,20930,0,1,0
78055,152727,0,1,0
78056,63781,0,4,0
78057,211411,0,3,0
78058,144146,0,1,0
78059,212907,0,1,0
78060,197285,0,2,0
78061,30905,0,1,0
78062,20650,0,1,0
78063,271001,0,1,0
78064,40427,0,1,0
78065,44713,0,1,0
78066,399218,0,2,0
78067,215516,0,1,0
78068,200395,0,3,0
78069,142988,0,1,0
78070,18569,0,1,0
78071,44923,0,8,0
78072,209123,0,1,0
78073,46127,0,1,0
78074,131463,0,1,0
78075,210299,0,1,0
78076,144126,0,1,0
78077,138588,0,1,0
78078,271843,0,1,0
78079,57971,0,1,0
78080,214903,0,1,0
78081,37011,0,1,0
78082,131734,0,1,0
78083,43116,0,1,0
78084,50155,0,1,0
78085,144807,0,1,0
78086,212830,0,1,0
78087,28810,0,2,0
78088,208715,0,1,0
78089,57602,0,1,0
78090,204999,0,1,0
78091,213934,0,1,0
78092,40726,0,1,0
78093,64251,0,2,0
78094,203662,0,6,0
78095,40596,0,2,0
78096,271327,0,1,0
78097,51397,0,2,0
78098,16228,0,1,0
78099,262644,0,4,0
78100,48299,0,2,0
78101,144095,0,1,0
78102,29373,0,2,0
78103,269978,0,1,0
78104,45044,0,1,0
78105,34236,0,1,0
78106,271522,0,2,0
78107,48487,0,4,0
78108,5390,0,24,0
78109,55625,0,1,0
78110,197086,0,1,0
78111,262879,0,3,0
78112,202433,0,1,0
78113,205447,0,3,0
78114,46857,0,1,0
78115,58606,0,2,0
78116,219021,0,1,0
78117,60873,0,2,0
78118,141826,0,1,0
78119,395836,0,2,0
78120,201624,0,6,0
78121,52715,0,1,0
78122,267330,0,2,0
78123,30311,0,2,0
78124,65254,0,1,0
78125,33394,0,2,0
78126,264704,0,2,0
78127,131422,0,1,0
78128,275830,0,2,0
78129,395569,0,2,0
78130,131574,0,4,0
78131,138827,0,1,0
78132,47041,0,2,0
78133,42767,0,1,0
78134,3227,0,1,0
78135,3200,0,2,0
78136,327765,0,3,0
78137,42516,0,2,0
78138,42202,0,1,0
78139,197482,0,12,0
78140,55319,0,2,0
78141,41006,0,4,0
78142,210657,0,2,0
78143,60680,0,2,0
78144,262367,0,3,0
78145,204766,0,3,0
78146,269201,0,2,0
78147,22501,0,2,0
78148,197604,0,1,0
78149,25068,0,17,0
78150,208441,0,2,0
78151,44266,0,1,0
78152,402165,0,1,0
78153,263514,0,2,0
78154,146731,0,1,0
78155,138203,0,2,0
78156,48518,0,3,0
78157,152797,0,3,0
78158,26130,0,2,0
78159,395089,0,2,0
78160,271193,0,1,0
78161,57750,0,1,0
78162,216389,0,1,0
78163,215002,0,3,0
78164,214810,0,1,0
78165,26361,0,2,0
78166,399678,0,4,0
78167,328676,0,1,0
78168,15212,0,1,0
78169,214065,0,1,0
78170,329579,0,1,0
78171,32010,0,1,0
78172,144801,0,1,0
78173,39507,0,5,0
78174,28298,0,3,0
78175,210114,0,2,0
78176,142296,0,2,0
78177,13485,0,2,0
78178,272138,0,4,0
78179,214014,0,1,0
78180,63354,0,1,0
78181,32297,0,2,0
78182,140115,0,2,0
78183,215307,0,3,0
78184,197052,0,2,0
78185,143519,0,1,0
78186,329284,0,1,0
78187,202629,0,4,0
78188,46592,0,2,0
78189,197691,0,2,0
78190,136288,0,1,0
78191,11159,0,1,0
78192,203639,0,5,0
78193,268061,0,2,0
78194,30192,0,1,0
78195,154339,0,1,0
78196,146027,0,1,0
78197,399484,0,2,0
78198,208001,0,2,0
78199,19721,0,2,0
78200,4623,0,2,0
78201,29734,0,1,0
78202,13522,0,2,0
78203,44705,0,3,0
78204,43734,0,1,0
78205,203323,0,3,0
78206,16640,0,1,0
78207,271205,0,4,0
78208,39944,0,7,0
78209,62672,0,5,0
78210,399537,0,2,0
78211,14379,0,2,0
78212,203741,0,3,0
78213,38256,0,4,0
78214,205836,0,1,0
78215,210829,0,1,0
78216,4977,0,6,0
78217,262784,0,1,0
78218,11553,0,3,0
78219,51056,0,2,0
78220,153782,0,1,0
78221,49761,0,5,0
78222,264237,0,4,0
78223,213870,0,1,0
78224,146487,0,1,0
78225,204467,0,1,0
78226,200127,0,1,0
78227,139516,0,1,0
78228,41027,0,2,0
78229,59169,0,2,0
78230,139524,0,1,0
78231,402510,0,1,0
78232,32681,0,2,0
78233,262839,0,5,0
78234,134240,0,2,0
78235,61399,0,6,0
78236,57850,0,1,0
78237,274693,0,3,0
78238,270108,0,1,0
78239,274423,0,1,0
78240,46020,0,2,0
78241,55574,0,2,0
78242,32381,0,2,0
78243,199589,0,2,0
78244,393260,0,1,0
78245,214429,0,3,0
78246,207466,0,6,0
78247,4531,0,2,0
78248,144751,0,1,0
78249,141108,0,2,0
78250,328310,0,2,0
78251,269688,0,7,0
78252,328566,0,2,0
78253,48276,0,1,0
78254,6858,0,1,0
78255,266312,0,2,0
78256,58854,0,2,0
78257,207135,0,2,0
78258,202600,0,2,0
78259,329319,0,2,0
78260,394324,0,1,0
78261,40510,0,2,0
78262,273463,0,2,0
78263,47557,0,1,0
78264,198513,0,1,0
78265,272092,0,1,0
78266,15176,0,1,0
78267,8729,0,1,0
78268,267208,0,2,0
